PayrollPaymentID,PayrollRegisterID,PaymentDate,PaymentMethod,ReferenceNumber,ClearedDate,RecordedByEmployeeID
5139,5139,2025-11-21,ACH,PRPAY-2025-005139,2025-11-24,5
5140,5140,2025-11-21,Direct Deposit,PRPAY-2025-005140,2025-11-24,5
5141,5141,2025-11-21,ACH,PRPAY-2025-005141,2025-11-24,5
5142,5142,2025-11-21,Direct Deposit,PRPAY-2025-005142,2025-11-24,5
5143,5143,2025-11-21,Direct Deposit,PRPAY-2025-005143,2025-11-24,5
5144,5144,2025-11-21,ACH,PRPAY-2025-005144,2025-11-24,5
5145,5145,2025-11-21,Direct Deposit,PRPAY-2025-005145,2025-11-24,5
5146,5146,2025-11-21,Direct Deposit,PRPAY-2025-005146,2025-11-24,5
5147,5147,2025-11-21,Direct Deposit,PRPAY-2025-005147,2025-11-24,5
5148,5148,2025-11-21,Direct Deposit,PRPAY-2025-005148,2025-11-24,5
5149,5149,2025-11-21,ACH,PRPAY-2025-005149,2025-11-24,5
5150,5150,2025-11-21,Direct Deposit,PRPAY-2025-005150,2025-11-24,5
5151,5151,2025-11-21,ACH,PRPAY-2025-005151,2025-11-24,5
5152,5152,2025-11-21,Direct Deposit,PRPAY-2025-005152,2025-11-24,5
5153,5153,2025-11-21,ACH,PRPAY-2025-005153,2025-11-24,5
5154,5154,2025-11-21,ACH,PRPAY-2025-005154,2025-11-24,5
5155,5155,2025-11-21,ACH,PRPAY-2025-005155,2025-11-24,5
5156,5156,2025-11-21,ACH,PRPAY-2025-005156,2025-11-24,5
5157,5157,2025-11-21,Direct Deposit,PRPAY-2025-005157,2025-11-24,5
5158,5158,2025-11-21,Direct Deposit,PRPAY-2025-005158,2025-11-24,5
5159,5159,2025-11-21,ACH,PRPAY-2025-005159,2025-11-24,5
5160,5160,2025-11-21,ACH,PRPAY-2025-005160,2025-11-24,5
5161,5161,2025-11-21,Direct Deposit,PRPAY-2025-005161,2025-11-24,5
5162,5162,2025-11-21,Direct Deposit,PRPAY-2025-005162,2025-11-24,5
5163,5163,2025-11-21,Direct Deposit,PRPAY-2025-005163,2025-11-24,5
5164,5164,2025-11-21,ACH,PRPAY-2025-005164,2025-11-24,5
5165,5165,2025-11-21,Direct Deposit,PRPAY-2025-005165,2025-11-24,5
5166,5166,2025-11-21,Direct Deposit,PRPAY-2025-005166,2025-11-24,5
5167,5167,2025-11-21,ACH,PRPAY-2025-005167,2025-11-24,5
5168,5168,2025-11-21,ACH,PRPAY-2025-005168,2025-11-24,5
5169,5169,2025-11-21,ACH,PRPAY-2025-005169,2025-11-24,5
5170,5170,2025-11-21,Direct Deposit,PRPAY-2025-005170,2025-11-24,5
5171,5171,2025-11-21,Direct Deposit,PRPAY-2025-005171,2025-11-24,5
5172,5172,2025-11-21,Direct Deposit,PRPAY-2025-005172,2025-11-24,5
5173,5173,2025-11-21,Direct Deposit,PRPAY-2025-005173,2025-11-24,5
5174,5174,2025-11-21,ACH,PRPAY-2025-005174,2025-11-24,5
5175,5175,2025-11-21,Direct Deposit,PRPAY-2025-005175,2025-11-24,5
5176,5176,2025-11-21,Direct Deposit,PRPAY-2025-005176,2025-11-24,5
5177,5177,2025-11-21,Direct Deposit,PRPAY-2025-005177,2025-11-24,5
5178,5178,2025-11-21,Direct Deposit,PRPAY-2025-005178,2025-11-24,5
5179,5179,2025-11-21,Direct Deposit,PRPAY-2025-005179,2025-11-24,5
5180,5180,2025-11-21,Direct Deposit,PRPAY-2025-005180,2025-11-24,5
5181,5181,2025-11-21,ACH,PRPAY-2025-005181,2025-11-24,5
5182,5182,2025-11-21,Direct Deposit,PRPAY-2025-005182,2025-11-24,5
5183,5183,2025-11-21,ACH,PRPAY-2025-005183,2025-11-24,5
5184,5184,2025-11-21,Direct Deposit,PRPAY-2025-005184,2025-11-24,5
5185,5185,2025-11-21,Direct Deposit,PRPAY-2025-005185,2025-11-24,5
5186,5186,2025-11-21,Direct Deposit,PRPAY-2025-005186,2025-11-24,5
5187,5187,2025-11-21,Direct Deposit,PRPAY-2025-005187,2025-11-24,5
5188,5188,2025-11-21,ACH,PRPAY-2025-005188,2025-11-24,5
5189,5189,2025-11-21,ACH,PRPAY-2025-005189,2025-11-24,5
5190,5190,2025-11-21,ACH,PRPAY-2025-005190,2025-11-24,5
5191,5191,2025-11-21,ACH,PRPAY-2025-005191,2025-11-24,5
5192,5192,2025-11-21,ACH,PRPAY-2025-005192,2025-11-24,5
5193,5193,2025-11-21,Direct Deposit,PRPAY-2025-005193,2025-11-24,5
5194,5194,2025-11-21,Direct Deposit,PRPAY-2025-005194,2025-11-24,5
5195,5195,2025-11-21,ACH,PRPAY-2025-005195,2025-11-24,5
5196,5196,2025-11-21,ACH,PRPAY-2025-005196,2025-11-24,5
5197,5197,2025-11-21,Direct Deposit,PRPAY-2025-005197,2025-11-24,5
5198,5198,2025-11-21,ACH,PRPAY-2025-005198,2025-11-24,5
5199,5199,2025-11-21,Direct Deposit,PRPAY-2025-005199,2025-11-24,5
5200,5200,2025-11-21,Direct Deposit,PRPAY-2025-005200,2025-11-24,5
5201,5201,2025-11-21,Direct Deposit,PRPAY-2025-005201,2025-11-24,5
5202,5202,2025-11-21,Direct Deposit,PRPAY-2025-005202,2025-11-24,5
5203,5203,2025-11-21,Direct Deposit,PRPAY-2025-005203,2025-11-24,5
5204,5204,2025-11-21,Direct Deposit,PRPAY-2025-005204,2025-11-24,5
5205,5205,2025-11-21,Direct Deposit,PRPAY-2025-005205,2025-11-24,5
5206,5206,2025-11-21,ACH,PRPAY-2025-005206,2025-11-24,5
5207,5207,2025-12-05,Direct Deposit,PRPAY-2025-005207,2025-12-08,5
5208,5208,2025-12-05,Direct Deposit,PRPAY-2025-005208,2025-12-08,5
5209,5209,2025-12-05,Direct Deposit,PRPAY-2025-005209,2025-12-08,5
5210,5210,2025-12-05,ACH,PRPAY-2025-005210,2025-12-08,5
5211,5211,2025-12-05,Direct Deposit,PRPAY-2025-005211,2025-12-08,5
5212,5212,2025-12-05,ACH,PRPAY-2025-005212,2025-12-08,5
5213,5213,2025-12-05,Direct Deposit,PRPAY-2025-005213,2025-12-08,5
5214,5214,2025-12-05,Direct Deposit,PRPAY-2025-005214,2025-12-08,5
5215,5215,2025-12-05,Direct Deposit,PRPAY-2025-005215,2025-12-08,5
5216,5216,2025-12-05,ACH,PRPAY-2025-005216,2025-12-08,5
5217,5217,2025-12-05,Direct Deposit,PRPAY-2025-005217,2025-12-08,5
5218,5218,2025-12-05,Direct Deposit,PRPAY-2025-005218,2025-12-08,5
5219,5219,2025-12-05,Direct Deposit,PRPAY-2025-005219,2025-12-08,5
5220,5220,2025-12-05,ACH,PRPAY-2025-005220,2025-12-08,5
5221,5221,2025-12-05,ACH,PRPAY-2025-005221,2025-12-08,5
5222,5222,2025-12-05,Direct Deposit,PRPAY-2025-005222,2025-12-08,5
5223,5223,2025-12-05,ACH,PRPAY-2025-005223,2025-12-08,5
5224,5224,2025-12-05,ACH,PRPAY-2025-005224,2025-12-08,5
5225,5225,2025-12-05,ACH,PRPAY-2025-005225,2025-12-08,5
5226,5226,2025-12-05,ACH,PRPAY-2025-005226,2025-12-08,5
5227,5227,2025-12-05,Direct Deposit,PRPAY-2025-005227,2025-12-08,5
5228,5228,2025-12-05,ACH,PRPAY-2025-005228,2025-12-08,5
5229,5229,2025-12-05,ACH,PRPAY-2025-005229,2025-12-08,5
5230,5230,2025-12-05,Direct Deposit,PRPAY-2025-005230,2025-12-08,5
5231,5231,2025-12-05,Direct Deposit,PRPAY-2025-005231,2025-12-08,5
5232,5232,2025-12-05,Direct Deposit,PRPAY-2025-005232,2025-12-08,5
5233,5233,2025-12-05,Direct Deposit,PRPAY-2025-005233,2025-12-08,5
5234,5234,2025-12-05,ACH,PRPAY-2025-005234,2025-12-08,5
5235,5235,2025-12-05,Direct Deposit,PRPAY-2025-005235,2025-12-08,5
5236,5236,2025-12-05,Direct Deposit,PRPAY-2025-005236,2025-12-08,5
5237,5237,2025-12-05,ACH,PRPAY-2025-005237,2025-12-08,5
5238,5238,2025-12-05,Direct Deposit,PRPAY-2025-005238,2025-12-08,5
5239,5239,2025-12-05,ACH,PRPAY-2025-005239,2025-12-08,5
5240,5240,2025-12-05,ACH,PRPAY-2025-005240,2025-12-08,5
5241,5241,2025-12-05,Direct Deposit,PRPAY-2025-005241,2025-12-08,5
5242,5242,2025-12-05,ACH,PRPAY-2025-005242,2025-12-08,5
5243,5243,2025-12-05,ACH,PRPAY-2025-005243,2025-12-08,5
5244,5244,2025-12-05,ACH,PRPAY-2025-005244,2025-12-08,5
5245,5245,2025-12-05,Direct Deposit,PRPAY-2025-005245,2025-12-08,5
5246,5246,2025-12-05,ACH,PRPAY-2025-005246,2025-12-08,5
5247,5247,2025-12-05,Direct Deposit,PRPAY-2025-005247,2025-12-08,5
5248,5248,2025-12-05,Direct Deposit,PRPAY-2025-005248,2025-12-08,5
5249,5249,2025-12-05,Direct Deposit,PRPAY-2025-005249,2025-12-08,5
5250,5250,2025-12-05,ACH,PRPAY-2025-005250,2025-12-08,5
5251,5251,2025-12-05,Direct Deposit,PRPAY-2025-005251,2025-12-08,5
5252,5252,2025-12-05,Direct Deposit,PRPAY-2025-005252,2025-12-08,5
5253,5253,2025-12-05,Direct Deposit,PRPAY-2025-005253,2025-12-08,5
5254,5254,2025-12-05,ACH,PRPAY-2025-005254,2025-12-08,5
5255,5255,2025-12-05,Direct Deposit,PRPAY-2025-005255,2025-12-08,5
5256,5256,2025-12-05,ACH,PRPAY-2025-005256,2025-12-08,5
5257,5257,2025-12-05,ACH,PRPAY-2025-005257,2025-12-08,5
5258,5258,2025-12-05,ACH,PRPAY-2025-005258,2025-12-08,5
5259,5259,2025-12-05,ACH,PRPAY-2025-005259,2025-12-08,5
5260,5260,2025-12-05,ACH,PRPAY-2025-005260,2025-12-08,5
5261,5261,2025-12-05,ACH,PRPAY-2025-005261,2025-12-08,5
5262,5262,2025-12-05,ACH,PRPAY-2025-005262,2025-12-08,5
5263,5263,2025-12-05,Direct Deposit,PRPAY-2025-005263,2025-12-08,5
5264,5264,2025-12-05,ACH,PRPAY-2025-005264,2025-12-08,5
5265,5265,2025-12-05,ACH,PRPAY-2025-005265,2025-12-08,5
5266,5266,2025-12-05,Direct Deposit,PRPAY-2025-005266,2025-12-08,5
5267,5267,2025-12-05,ACH,PRPAY-2025-005267,2025-12-08,5
5268,5268,2025-12-05,Direct Deposit,PRPAY-2025-005268,2025-12-08,5
5269,5269,2025-12-05,Direct Deposit,PRPAY-2025-005269,2025-12-08,5
5270,5270,2025-12-05,Direct Deposit,PRPAY-2025-005270,2025-12-08,5
5271,5271,2025-12-05,Direct Deposit,PRPAY-2025-005271,2025-12-08,5
5272,5272,2025-12-05,ACH,PRPAY-2025-005272,2025-12-08,5
5273,5273,2025-12-05,Direct Deposit,PRPAY-2025-005273,2025-12-08,5
5274,5274,2025-12-05,ACH,PRPAY-2025-005274,2025-12-08,5
5275,5275,2025-12-05,ACH,PRPAY-2025-005275,2025-12-08,5
5276,5276,2025-12-05,Direct Deposit,PRPAY-2025-005276,2025-12-08,5
5277,5277,2025-12-05,Direct Deposit,PRPAY-2025-005277,2025-12-08,5
5278,5278,2025-12-05,Direct Deposit,PRPAY-2025-005278,2025-12-08,5
5279,5279,2025-12-05,Direct Deposit,PRPAY-2025-005279,2025-12-08,5
5280,5280,2025-12-05,ACH,PRPAY-2025-005280,2025-12-08,5
5281,5281,2025-12-05,Direct Deposit,PRPAY-2025-005281,2025-12-08,5
5282,5282,2025-12-05,Direct Deposit,PRPAY-2025-005282,2025-12-08,5
5283,5283,2025-12-05,Direct Deposit,PRPAY-2025-005283,2025-12-08,5
5284,5284,2025-12-05,ACH,PRPAY-2025-005284,2025-12-08,5
5285,5285,2025-12-05,Direct Deposit,PRPAY-2025-005285,2025-12-08,5
5286,5286,2025-12-05,Direct Deposit,PRPAY-2025-005286,2025-12-08,5
5287,5287,2025-12-05,Direct Deposit,PRPAY-2025-005287,2025-12-08,5
5288,5288,2025-12-05,Direct Deposit,PRPAY-2025-005288,2025-12-08,5
5289,5289,2025-12-05,ACH,PRPAY-2025-005289,2025-12-08,5
5290,5290,2025-12-05,ACH,PRPAY-2025-005290,2025-12-08,5
5291,5291,2025-12-05,Direct Deposit,PRPAY-2025-005291,2025-12-08,5
5292,5292,2025-12-05,Direct Deposit,PRPAY-2025-005292,2025-12-08,5
5293,5293,2025-12-05,Direct Deposit,PRPAY-2025-005293,2025-12-08,5
5294,5294,2025-12-05,Direct Deposit,PRPAY-2025-005294,2025-12-08,5
5295,5295,2025-12-05,ACH,PRPAY-2025-005295,2025-12-08,5
5296,5296,2025-12-05,ACH,PRPAY-2025-005296,2025-12-08,5
5297,5297,2025-12-05,Direct Deposit,PRPAY-2025-005297,2025-12-08,5
5298,5298,2025-12-05,Direct Deposit,PRPAY-2025-005298,2025-12-08,5
5299,5299,2025-12-05,Direct Deposit,PRPAY-2025-005299,2025-12-08,5
5300,5300,2025-12-05,ACH,PRPAY-2025-005300,2025-12-08,5
5301,5301,2025-12-05,Direct Deposit,PRPAY-2025-005301,2025-12-08,5
5302,5302,2025-12-05,Direct Deposit,PRPAY-2025-005302,2025-12-08,5
5303,5303,2025-12-05,Direct Deposit,PRPAY-2025-005303,2025-12-08,5
5304,5304,2025-12-05,Direct Deposit,PRPAY-2025-005304,2025-12-08,5
5305,5305,2025-12-05,ACH,PRPAY-2025-005305,2025-12-08,5
5306,5306,2025-12-05,Direct Deposit,PRPAY-2025-005306,2025-12-08,5
5307,5307,2025-12-05,Direct Deposit,PRPAY-2025-005307,2025-12-08,5
5308,5308,2025-12-05,Direct Deposit,PRPAY-2025-005308,2025-12-08,5
5309,5309,2025-12-05,Direct Deposit,PRPAY-2025-005309,2025-12-08,5
5310,5310,2025-12-05,Direct Deposit,PRPAY-2025-005310,2025-12-08,5
5311,5311,2025-12-05,Direct Deposit,PRPAY-2025-005311,2025-12-08,5
5312,5312,2025-12-05,Direct Deposit,PRPAY-2025-005312,2025-12-08,5
5313,5313,2025-12-19,ACH,PRPAY-2025-005313,2025-12-22,5
5314,5314,2025-12-19,ACH,PRPAY-2025-005314,2025-12-22,5
5315,5315,2025-12-19,Direct Deposit,PRPAY-2025-005315,2025-12-22,5
5316,5316,2025-12-19,Direct Deposit,PRPAY-2025-005316,2025-12-22,5
5317,5317,2025-12-19,Direct Deposit,PRPAY-2025-005317,2025-12-22,5
5318,5318,2025-12-19,ACH,PRPAY-2025-005318,2025-12-22,5
5319,5319,2025-12-19,ACH,PRPAY-2025-005319,2025-12-22,5
5320,5320,2025-12-19,ACH,PRPAY-2025-005320,2025-12-22,5
5321,5321,2025-12-19,Direct Deposit,PRPAY-2025-005321,2025-12-22,5
5322,5322,2025-12-19,Direct Deposit,PRPAY-2025-005322,2025-12-22,5
5323,5323,2025-12-19,Direct Deposit,PRPAY-2025-005323,2025-12-22,5
5324,5324,2025-12-19,Direct Deposit,PRPAY-2025-005324,2025-12-22,5
5325,5325,2025-12-19,Direct Deposit,PRPAY-2025-005325,2025-12-22,5
5326,5326,2025-12-19,ACH,PRPAY-2025-005326,2025-12-22,5
5327,5327,2025-12-19,ACH,PRPAY-2025-005327,2025-12-22,5
5328,5328,2025-12-19,Direct Deposit,PRPAY-2025-005328,2025-12-22,5
5329,5329,2025-12-19,ACH,PRPAY-2025-005329,2025-12-22,5
5330,5330,2025-12-19,Direct Deposit,PRPAY-2025-005330,2025-12-22,5
5331,5331,2025-12-19,Direct Deposit,PRPAY-2025-005331,2025-12-22,5
5332,5332,2025-12-19,Direct Deposit,PRPAY-2025-005332,2025-12-22,5
5333,5333,2025-12-19,ACH,PRPAY-2025-005333,2025-12-22,5
5334,5334,2025-12-19,ACH,PRPAY-2025-005334,2025-12-22,5
5335,5335,2025-12-19,ACH,PRPAY-2025-005335,2025-12-22,5
5336,5336,2025-12-19,ACH,PRPAY-2025-005336,2025-12-22,5
5337,5337,2025-12-19,Direct Deposit,PRPAY-2025-005337,2025-12-22,5
5338,5338,2025-12-19,ACH,PRPAY-2025-005338,2025-12-22,5
5339,5339,2025-12-19,ACH,PRPAY-2025-005339,2025-12-22,5
5340,5340,2025-12-19,ACH,PRPAY-2025-005340,2025-12-22,5
5341,5341,2025-12-19,ACH,PRPAY-2025-005341,2025-12-22,5
5342,5342,2025-12-19,Direct Deposit,PRPAY-2025-005342,2025-12-22,5
5343,5343,2025-12-19,Direct Deposit,PRPAY-2025-005343,2025-12-22,5
5344,5344,2025-12-19,ACH,PRPAY-2025-005344,2025-12-22,5
5345,5345,2025-12-19,ACH,PRPAY-2025-005345,2025-12-22,5
5346,5346,2025-12-19,ACH,PRPAY-2025-005346,2025-12-22,5
5347,5347,2025-12-19,Direct Deposit,PRPAY-2025-005347,2025-12-22,5
5348,5348,2025-12-19,ACH,PRPAY-2025-005348,2025-12-22,5
5349,5349,2025-12-19,Direct Deposit,PRPAY-2025-005349,2025-12-22,5
5350,5350,2025-12-19,ACH,PRPAY-2025-005350,2025-12-22,5
5351,5351,2025-12-19,Direct Deposit,PRPAY-2025-005351,2025-12-22,5
5352,5352,2025-12-19,Direct Deposit,PRPAY-2025-005352,2025-12-22,5
5353,5353,2025-12-19,ACH,PRPAY-2025-005353,2025-12-22,5
5354,5354,2025-12-19,Direct Deposit,PRPAY-2025-005354,2025-12-22,5
5355,5355,2025-12-19,ACH,PRPAY-2025-005355,2025-12-22,5
5356,5356,2025-12-19,Direct Deposit,PRPAY-2025-005356,2025-12-22,5
5357,5357,2025-12-19,ACH,PRPAY-2025-005357,2025-12-22,5
5358,5358,2025-12-19,Direct Deposit,PRPAY-2025-005358,2025-12-22,5
5359,5359,2025-12-19,Direct Deposit,PRPAY-2025-005359,2025-12-22,5
5360,5360,2025-12-19,Direct Deposit,PRPAY-2025-005360,2025-12-22,5
5361,5361,2025-12-19,ACH,PRPAY-2025-005361,2025-12-22,5
5362,5362,2025-12-19,ACH,PRPAY-2025-005362,2025-12-22,5
5363,5363,2025-12-19,Direct Deposit,PRPAY-2025-005363,2025-12-22,5
5364,5364,2025-12-19,ACH,PRPAY-2025-005364,2025-12-22,5
5365,5365,2025-12-19,ACH,PRPAY-2025-005365,2025-12-22,5
5366,5366,2025-12-19,ACH,PRPAY-2025-005366,2025-12-22,5
5367,5367,2025-12-19,ACH,PRPAY-2025-005367,2025-12-22,5
5368,5368,2025-12-19,ACH,PRPAY-2025-005368,2025-12-22,5
5369,5369,2025-12-19,Direct Deposit,PRPAY-2025-005369,2025-12-22,5
5370,5370,2025-12-19,ACH,PRPAY-2025-005370,2025-12-22,5
5371,5371,2025-12-19,Direct Deposit,PRPAY-2025-005371,2025-12-22,5
5372,5372,2025-12-19,ACH,PRPAY-2025-005372,2025-12-22,5
5373,5373,2025-12-19,ACH,PRPAY-2025-005373,2025-12-22,5
5374,5374,2025-12-19,ACH,PRPAY-2025-005374,2025-12-22,5
5375,5375,2025-12-19,ACH,PRPAY-2025-005375,2025-12-22,5
5376,5376,2025-12-19,ACH,PRPAY-2025-005376,2025-12-22,5
5377,5377,2025-12-19,Direct Deposit,PRPAY-2025-005377,2025-12-22,5
5378,5378,2025-12-19,ACH,PRPAY-2025-005378,2025-12-22,5
5379,5379,2025-12-19,ACH,PRPAY-2025-005379,2025-12-22,5
5380,5380,2025-12-19,Direct Deposit,PRPAY-2025-005380,2025-12-22,5
5381,5381,2025-12-19,ACH,PRPAY-2025-005381,2025-12-22,5
5382,5382,2025-12-19,Direct Deposit,PRPAY-2025-005382,2025-12-22,5
5383,5383,2025-12-19,ACH,PRPAY-2025-005383,2025-12-22,5
5384,5384,2025-12-19,Direct Deposit,PRPAY-2025-005384,2025-12-22,5
5385,5385,2025-12-19,ACH,PRPAY-2025-005385,2025-12-22,5
5386,5386,2025-12-19,Direct Deposit,PRPAY-2025-005386,2025-12-22,5
5387,5387,2025-12-19,Direct Deposit,PRPAY-2025-005387,2025-12-22,5
5388,5388,2025-12-19,ACH,PRPAY-2025-005388,2025-12-22,5
5389,5389,2025-12-19,Direct Deposit,PRPAY-2025-005389,2025-12-22,5
5390,5390,2025-12-19,ACH,PRPAY-2025-005390,2025-12-22,5
5391,5391,2025-12-19,Direct Deposit,PRPAY-2025-005391,2025-12-22,5
5392,5392,2025-12-19,ACH,PRPAY-2025-005392,2025-12-22,5
5393,5393,2025-12-19,Direct Deposit,PRPAY-2025-005393,2025-12-22,5
5394,5394,2025-12-19,ACH,PRPAY-2025-005394,2025-12-22,5
5395,5395,2025-12-19,ACH,PRPAY-2025-005395,2025-12-22,5
5396,5396,2025-12-19,Direct Deposit,PRPAY-2025-005396,2025-12-22,5
5397,5397,2025-12-19,Direct Deposit,PRPAY-2025-005397,2025-12-22,5
5398,5398,2025-12-19,Direct Deposit,PRPAY-2025-005398,2025-12-22,5
5399,5399,2025-12-19,Direct Deposit,PRPAY-2025-005399,2025-12-22,5
5400,5400,2025-12-19,ACH,PRPAY-2025-005400,2025-12-22,5
5401,5401,2025-12-19,Direct Deposit,PRPAY-2025-005401,2025-12-22,5
5402,5402,2025-12-19,Direct Deposit,PRPAY-2025-005402,2025-12-22,5
5403,5403,2025-12-19,ACH,PRPAY-2025-005403,2025-12-22,5
5404,5404,2025-12-19,Direct Deposit,PRPAY-2025-005404,2025-12-22,5
5405,5405,2025-12-19,ACH,PRPAY-2025-005405,2025-12-22,5
5406,5406,2025-12-19,ACH,PRPAY-2025-005406,2025-12-22,5
5407,5407,2025-12-19,ACH,PRPAY-2025-005407,2025-12-22,5
5408,5408,2025-12-19,Direct Deposit,PRPAY-2025-005408,2025-12-22,5
5409,5409,2025-12-19,ACH,PRPAY-2025-005409,2025-12-22,5
5410,5410,2025-12-19,Direct Deposit,PRPAY-2025-005410,2025-12-22,5
5411,5411,2025-12-19,Direct Deposit,PRPAY-2025-005411,2025-12-22,5
5412,5412,2025-12-19,Direct Deposit,PRPAY-2025-005412,2025-12-22,5
5413,5413,2025-12-19,Direct Deposit,PRPAY-2025-005413,2025-12-22,5
5414,5414,2025-12-19,ACH,PRPAY-2025-005414,2025-12-22,5
5415,5415,2025-12-19,Direct Deposit,PRPAY-2025-005415,2025-12-22,5
5416,5416,2025-12-19,Direct Deposit,PRPAY-2025-005416,2025-12-22,5
5417,5417,2025-12-19,Direct Deposit,PRPAY-2025-005417,2025-12-22,5
5418,5418,2025-12-19,ACH,PRPAY-2025-005418,2025-12-22,5
5419,5419,2025-12-19,Direct Deposit,PRPAY-2025-005419,2025-12-22,5
5421,5421,2026-01-01,Direct Deposit,PRPAY-2026-005421,2026-01-05,5
5422,5422,2026-01-02,Direct Deposit,PRPAY-2026-005422,2026-01-05,5
5423,5423,2026-01-02,Direct Deposit,PRPAY-2026-005423,2026-01-05,5
5424,5424,2026-01-02,Direct Deposit,PRPAY-2026-005424,2026-01-05,5
5425,5425,2026-01-02,Direct Deposit,PRPAY-2026-005425,2026-01-05,5
5426,5426,2026-01-02,ACH,PRPAY-2026-005426,2026-01-05,5
5427,5427,2026-01-02,Direct Deposit,PRPAY-2026-005427,2026-01-05,5
5428,5428,2026-01-02,Direct Deposit,PRPAY-2026-005428,2026-01-05,5
5429,5429,2026-01-02,Direct Deposit,PRPAY-2026-005429,2026-01-05,5
5430,5430,2026-01-02,ACH,PRPAY-2026-005430,2026-01-05,5
5431,5431,2026-01-02,ACH,PRPAY-2026-005431,2026-01-05,5
5432,5432,2026-01-02,ACH,PRPAY-2026-005432,2026-01-05,5
5433,5433,2026-01-02,ACH,PRPAY-2026-005433,2026-01-05,5
5434,5434,2026-01-02,Direct Deposit,PRPAY-2026-005434,2026-01-05,5
5435,5435,2026-01-02,Direct Deposit,PRPAY-2026-005435,2026-01-05,5
5436,5436,2026-01-02,Direct Deposit,PRPAY-2026-005436,2026-01-05,5
5437,5437,2026-01-02,ACH,PRPAY-2026-005437,2026-01-05,5
5438,5438,2026-01-02,Direct Deposit,PRPAY-2026-005438,2026-01-05,5
5439,5439,2026-01-02,ACH,PRPAY-2026-005439,2026-01-05,5
5440,5440,2026-01-02,ACH,PRPAY-2026-005440,2026-01-05,5
5441,5441,2026-01-02,Direct Deposit,PRPAY-2026-005441,2026-01-05,5
5442,5442,2026-01-02,Direct Deposit,PRPAY-2026-005442,2026-01-05,5
5443,5443,2026-01-02,Direct Deposit,PRPAY-2026-005443,2026-01-05,5
5444,5444,2026-01-02,Direct Deposit,PRPAY-2026-005444,2026-01-05,5
5445,5445,2026-01-02,Direct Deposit,PRPAY-2026-005445,2026-01-05,5
5446,5446,2026-01-02,ACH,PRPAY-2026-005446,2026-01-05,5
5447,5447,2026-01-02,Direct Deposit,PRPAY-2026-005447,2026-01-05,5
5448,5448,2026-01-02,Direct Deposit,PRPAY-2026-005448,2026-01-05,5
5449,5449,2026-01-02,ACH,PRPAY-2026-005449,2026-01-05,5
5450,5450,2026-01-02,ACH,PRPAY-2026-005450,2026-01-05,5
5451,5451,2026-01-02,Direct Deposit,PRPAY-2026-005451,2026-01-05,5
5452,5452,2026-01-02,Direct Deposit,PRPAY-2026-005452,2026-01-05,5
5453,5453,2026-01-02,Direct Deposit,PRPAY-2026-005453,2026-01-05,5
5454,5454,2026-01-02,Direct Deposit,PRPAY-2026-005454,2026-01-05,5
5455,5455,2026-01-02,Direct Deposit,PRPAY-2026-005455,2026-01-05,5
5456,5456,2026-01-02,Direct Deposit,PRPAY-2026-005456,2026-01-05,5
5457,5457,2026-01-02,ACH,PRPAY-2026-005457,2026-01-05,5
5458,5458,2026-01-02,Direct Deposit,PRPAY-2026-005458,2026-01-05,5
5459,5459,2026-01-02,Direct Deposit,PRPAY-2026-005459,2026-01-05,5
5460,5460,2026-01-02,ACH,PRPAY-2026-005460,2026-01-05,5
5461,5461,2026-01-02,ACH,PRPAY-2026-005461,2026-01-05,5
5462,5462,2026-01-02,Direct Deposit,PRPAY-2026-005462,2026-01-05,5
5463,5463,2026-01-02,ACH,PRPAY-2026-005463,2026-01-05,5
5464,5464,2026-01-02,Direct Deposit,PRPAY-2026-005464,2026-01-05,5
5465,5465,2026-01-02,ACH,PRPAY-2026-005465,2026-01-05,5
5466,5466,2026-01-02,ACH,PRPAY-2026-005466,2026-01-05,5
5467,5467,2026-01-02,Direct Deposit,PRPAY-2026-005467,2026-01-05,5
5468,5468,2026-01-02,Direct Deposit,PRPAY-2026-005468,2026-01-05,5
5469,5469,2026-01-02,ACH,PRPAY-2026-005469,2026-01-05,5
5470,5470,2026-01-02,ACH,PRPAY-2026-005470,2026-01-05,5
5471,5471,2026-01-02,ACH,PRPAY-2026-005471,2026-01-05,5
5472,5472,2026-01-02,ACH,PRPAY-2026-005472,2026-01-05,5
5473,5473,2026-01-02,Direct Deposit,PRPAY-2026-005473,2026-01-05,5
5474,5474,2026-01-02,Direct Deposit,PRPAY-2026-005474,2026-01-05,5
5475,5475,2026-01-02,ACH,PRPAY-2026-005475,2026-01-05,5
5476,5476,2026-01-02,ACH,PRPAY-2026-005476,2026-01-05,5
5477,5477,2026-01-02,ACH,PRPAY-2026-005477,2026-01-05,5
5478,5478,2026-01-02,ACH,PRPAY-2026-005478,2026-01-05,5
5479,5479,2026-01-02,Direct Deposit,PRPAY-2026-005479,2026-01-05,5
5480,5480,2026-01-02,Direct Deposit,PRPAY-2026-005480,2026-01-05,5
5481,5481,2026-01-02,ACH,PRPAY-2026-005481,2026-01-05,5
5482,5482,2026-01-02,Direct Deposit,PRPAY-2026-005482,2026-01-05,5
5483,5483,2026-01-02,ACH,PRPAY-2026-005483,2026-01-05,5
5484,5484,2026-01-02,Direct Deposit,PRPAY-2026-005484,2026-01-05,5
5485,5485,2026-01-02,ACH,PRPAY-2026-005485,2026-01-05,5
