CashReceiptID,ReceiptNumber,ReceiptDate,CustomerID,SalesInvoiceID,Amount,PaymentMethod,ReferenceNumber,DepositDate,RecordedByEmployeeID
3594,CR-2025-003594,2025-07-13,34,,27158.8,ACH,AR00003594,2025-07-13,115
3595,CR-2025-003595,2025-07-12,36,,2714.16,Check,AR00003595,2025-07-13,97
3596,CR-2025-003596,2025-07-18,37,,26842.66,Check,AR00003596,2025-07-19,97
3597,CR-2025-003597,2025-07-12,38,,13836.23,Check,AR00003597,2025-07-13,11
3598,CR-2025-003598,2025-07-16,39,,5008.72,Credit Card,AR00003598,2025-07-17,97
3599,CR-2025-003599,2025-07-12,40,,395.15,Credit Card,AR00003599,2025-07-14,115
3600,CR-2025-003600,2025-07-10,41,,3299.58,Check,AR00003600,2025-07-12,11
3601,CR-2025-003601,2025-07-17,42,,4550.0,Wire Transfer,AR00003601,2025-07-17,11
3602,CR-2025-003602,2025-07-10,43,,820.95,ACH,AR00003602,2025-07-12,11
3603,CR-2025-003603,2025-07-16,44,,14054.45,Wire Transfer,AR00003603,2025-07-18,97
3604,CR-2025-003604,2025-07-10,45,,7542.4,Check,AR00003604,2025-07-12,11
3605,CR-2025-003605,2025-07-06,46,,25.46,Check,AR00003605,2025-07-08,115
3606,CR-2025-003606,2025-07-18,47,,915.09,Credit Card,AR00003606,2025-07-18,115
3607,CR-2025-003607,2025-07-05,48,,0.42,Credit Card,AR00003607,2025-07-05,115
3608,CR-2025-003608,2025-07-12,49,,9010.33,Credit Card,AR00003608,2025-07-13,11
3609,CR-2025-003609,2025-07-14,50,,859.26,Wire Transfer,AR00003609,2025-07-16,115
3610,CR-2025-003610,2025-07-13,51,,27178.19,ACH,AR00003610,2025-07-14,11
3611,CR-2025-003611,2025-07-10,52,,4361.49,ACH,AR00003611,2025-07-10,11
3612,CR-2025-003612,2025-07-09,53,,140.79,Credit Card,AR00003612,2025-07-11,115
3613,CR-2025-003613,2025-07-19,54,,4775.36,Credit Card,AR00003613,2025-07-20,97
3614,CR-2025-003614,2025-07-13,55,,3581.31,Wire Transfer,AR00003614,2025-07-13,11
3615,CR-2025-003615,2025-07-06,56,8576.0,50.61,Wire Transfer,AR00003615,2025-07-07,115
3616,CR-2025-003616,2025-07-10,57,8389.0,983.82,ACH,AR00003616,2025-07-12,11
3617,CR-2025-003617,2025-07-10,58,,295.12,Credit Card,AR00003617,2025-07-10,97
3618,CR-2025-003618,2025-07-18,59,9542.0,2346.4,Wire Transfer,AR00003618,2025-07-20,97
3619,CR-2025-003619,2025-07-10,60,,1415.81,Credit Card,AR00003619,2025-07-10,115
3620,CR-2025-003620,2025-07-12,61,,8409.18,Credit Card,AR00003620,2025-07-13,11
3621,CR-2025-003621,2025-07-19,62,,9528.58,Wire Transfer,AR00003621,2025-07-19,115
3622,CR-2025-003622,2025-07-04,63,,4253.53,Check,AR00003622,2025-07-06,97
3623,CR-2025-003623,2025-07-17,64,,4348.08,ACH,AR00003623,2025-07-18,115
3624,CR-2025-003624,2025-07-13,65,,8181.85,Check,AR00003624,2025-07-14,11
3625,CR-2025-003625,2025-07-09,66,,153.97,Credit Card,AR00003625,2025-07-09,115
3626,CR-2025-003626,2025-07-12,67,,513.24,Wire Transfer,AR00003626,2025-07-13,97
3627,CR-2025-003627,2025-07-10,68,,31921.02,Check,AR00003627,2025-07-10,11
3628,CR-2025-003628,2025-07-20,69,,18062.29,Credit Card,AR00003628,2025-07-22,115
3629,CR-2025-003629,2025-07-17,70,,2765.87,ACH,AR00003629,2025-07-17,115
3630,CR-2025-003630,2025-07-10,71,,5381.08,Wire Transfer,AR00003630,2025-07-12,115
3631,CR-2025-003631,2025-07-12,72,,15129.63,Wire Transfer,AR00003631,2025-07-12,11
3632,CR-2025-003632,2025-07-13,73,,29716.27,Check,AR00003632,2025-07-14,115
3633,CR-2025-003633,2025-07-13,74,,16436.85,ACH,AR00003633,2025-07-13,115
3634,CR-2025-003634,2025-07-16,75,,6025.44,Credit Card,AR00003634,2025-07-16,115
3635,CR-2025-003635,2025-07-12,76,9624.0,245.07,Wire Transfer,AR00003635,2025-07-13,11
3636,CR-2025-003636,2025-07-10,77,,627.22,Check,AR00003636,2025-07-12,115
3637,CR-2025-003637,2025-07-14,78,,24406.14,ACH,AR00003637,2025-07-16,97
3638,CR-2025-003638,2025-07-20,79,,14742.56,ACH,AR00003638,2025-07-22,11
3639,CR-2025-003639,2025-07-11,80,,20295.14,Credit Card,AR00003639,2025-07-13,115
3640,CR-2025-003640,2025-07-13,81,,13244.52,Wire Transfer,AR00003640,2025-07-15,11
3641,CR-2025-003641,2025-07-11,82,,3741.38,ACH,AR00003641,2025-07-12,11
3642,CR-2025-003642,2025-07-10,83,,30953.89,Check,AR00003642,2025-07-12,11
3643,CR-2025-003643,2025-07-17,84,,29564.45,Check,AR00003643,2025-07-19,97
3644,CR-2025-003644,2025-07-12,85,,6525.27,Check,AR00003644,2025-07-13,11
3645,CR-2025-003645,2025-07-19,86,,18124.21,Check,AR00003645,2025-07-20,97
3646,CR-2025-003646,2025-07-13,87,,25392.94,Wire Transfer,AR00003646,2025-07-15,11
3647,CR-2025-003647,2025-07-12,88,,5574.26,Check,AR00003647,2025-07-13,115
3648,CR-2025-003648,2025-07-12,89,,2151.77,ACH,AR00003648,2025-07-12,11
3649,CR-2025-003649,2025-07-12,90,,15097.04,Wire Transfer,AR00003649,2025-07-12,97
3650,CR-2025-003650,2025-07-10,91,,1009.04,Credit Card,AR00003650,2025-07-10,115
3651,CR-2025-003651,2025-07-13,92,,14840.31,Wire Transfer,AR00003651,2025-07-13,115
3652,CR-2025-003652,2025-07-17,93,,1869.56,Wire Transfer,AR00003652,2025-07-17,11
3653,CR-2025-003653,2025-07-12,94,,491.25,Check,AR00003653,2025-07-14,11
3654,CR-2025-003654,2025-07-04,95,,2365.73,ACH,AR00003654,2025-07-05,11
3655,CR-2025-003655,2025-07-07,96,,9904.89,ACH,AR00003655,2025-07-07,97
3656,CR-2025-003656,2025-07-07,97,,722.66,Credit Card,AR00003656,2025-07-07,115
3657,CR-2025-003657,2025-07-10,98,,16875.75,ACH,AR00003657,2025-07-12,97
3658,CR-2025-003658,2025-07-18,99,,11957.03,Wire Transfer,AR00003658,2025-07-19,11
3659,CR-2025-003659,2025-07-13,100,,16620.22,Credit Card,AR00003659,2025-07-14,97
3660,CR-2025-003660,2025-07-19,101,,9030.18,Credit Card,AR00003660,2025-07-21,115
3661,CR-2025-003661,2025-07-13,102,,17640.36,ACH,AR00003661,2025-07-13,11
3662,CR-2025-003662,2025-07-13,103,,4022.7,ACH,AR00003662,2025-07-15,97
3663,CR-2025-003663,2025-07-13,104,,11282.06,Check,AR00003663,2025-07-13,115
3664,CR-2025-003664,2025-07-11,105,,13662.45,Wire Transfer,AR00003664,2025-07-11,97
3665,CR-2025-003665,2025-07-12,106,,14434.81,Wire Transfer,AR00003665,2025-07-13,115
3666,CR-2025-003666,2025-07-16,107,,4020.68,Wire Transfer,AR00003666,2025-07-16,11
3667,CR-2025-003667,2025-07-14,108,,2361.43,Credit Card,AR00003667,2025-07-16,97
3668,CR-2025-003668,2025-07-14,109,,34214.43,Wire Transfer,AR00003668,2025-07-16,97
3669,CR-2025-003669,2025-07-20,110,10125.0,19489.41,Check,AR00003669,2025-07-21,11
3670,CR-2025-003670,2025-07-12,111,,5365.65,Check,AR00003670,2025-07-14,11
3671,CR-2025-003671,2025-07-17,112,,3220.12,Check,AR00003671,2025-07-19,97
3672,CR-2025-003672,2025-07-11,113,,28317.56,ACH,AR00003672,2025-07-11,11
3673,CR-2025-003673,2025-07-11,114,,2863.39,Credit Card,AR00003673,2025-07-11,11
3674,CR-2025-003674,2025-07-19,115,,35660.72,ACH,AR00003674,2025-07-19,97
3675,CR-2025-003675,2025-07-12,116,,15963.92,Wire Transfer,AR00003675,2025-07-14,115
3676,CR-2025-003676,2025-07-14,117,,11344.21,Check,AR00003676,2025-07-16,97
3677,CR-2025-003677,2025-07-10,118,,21281.44,Check,AR00003677,2025-07-10,11
3678,CR-2025-003678,2025-07-18,119,,16999.38,Wire Transfer,AR00003678,2025-07-19,97
3679,CR-2025-003679,2025-07-11,120,,3136.38,Wire Transfer,AR00003679,2025-07-13,11
3680,CR-2025-003680,2025-07-08,121,,207.41,Wire Transfer,AR00003680,2025-07-08,97
3681,CR-2025-003681,2025-07-10,122,,87.48,Credit Card,AR00003681,2025-07-11,115
3682,CR-2025-003682,2025-07-10,123,,922.84,Check,AR00003682,2025-07-12,97
3683,CR-2025-003683,2025-07-13,124,,5731.61,Wire Transfer,AR00003683,2025-07-15,97
3684,CR-2025-003684,2025-07-17,125,,21880.29,Credit Card,AR00003684,2025-07-19,97
3685,CR-2025-003685,2025-07-08,126,,272.26,ACH,AR00003685,2025-07-10,97
3686,CR-2025-003686,2025-07-14,127,,2841.55,Credit Card,AR00003686,2025-07-14,11
3687,CR-2025-003687,2025-07-13,128,,38488.63,ACH,AR00003687,2025-07-15,115
3688,CR-2025-003688,2025-07-11,129,,36836.18,Credit Card,AR00003688,2025-07-13,11
3689,CR-2025-003689,2025-07-19,130,,5290.47,ACH,AR00003689,2025-07-21,11
3690,CR-2025-003690,2025-07-14,131,,8750.91,ACH,AR00003690,2025-07-15,97
3691,CR-2025-003691,2025-07-19,132,,6179.34,Wire Transfer,AR00003691,2025-07-21,115
3692,CR-2025-003692,2025-07-13,133,,28137.36,ACH,AR00003692,2025-07-15,115
3693,CR-2025-003693,2025-07-21,134,,215.93,Credit Card,AR00003693,2025-07-22,11
3694,CR-2025-003694,2025-07-10,135,,7114.04,Wire Transfer,AR00003694,2025-07-10,11
3695,CR-2025-003695,2025-07-10,136,,32766.65,ACH,AR00003695,2025-07-11,97
3696,CR-2025-003696,2025-07-11,137,,33140.32,Wire Transfer,AR00003696,2025-07-12,11
3697,CR-2025-003697,2025-07-10,138,,57097.74,Check,AR00003697,2025-07-11,97
3698,CR-2025-003698,2025-07-11,139,,13457.64,ACH,AR00003698,2025-07-11,97
3699,CR-2025-003699,2025-07-17,140,,3752.03,ACH,AR00003699,2025-07-17,115
3700,CR-2025-003700,2025-07-11,141,,56379.8,ACH,AR00003700,2025-07-13,97
3701,CR-2025-003701,2025-07-07,143,,6701.1,ACH,AR00003701,2025-07-09,11
3702,CR-2025-003702,2025-07-13,144,,14985.64,Wire Transfer,AR00003702,2025-07-14,115
3703,CR-2025-003703,2025-07-19,145,,26540.09,ACH,AR00003703,2025-07-21,115
3704,CR-2025-003704,2025-07-12,146,9063.0,3238.98,Check,AR00003704,2025-07-12,115
3705,CR-2025-003705,2025-07-13,147,,10435.51,Check,AR00003705,2025-07-15,97
3706,CR-2025-003706,2025-07-08,148,,20.94,Credit Card,AR00003706,2025-07-09,11
3707,CR-2025-003707,2025-07-11,149,,22201.69,Credit Card,AR00003707,2025-07-13,97
3708,CR-2025-003708,2025-07-06,150,,914.83,Check,AR00003708,2025-07-08,97
3709,CR-2025-003709,2025-07-13,151,,9338.49,Wire Transfer,AR00003709,2025-07-13,11
3710,CR-2025-003710,2025-07-10,152,,16019.18,Wire Transfer,AR00003710,2025-07-12,115
3711,CR-2025-003711,2025-07-10,153,,344.93,Credit Card,AR00003711,2025-07-10,115
3712,CR-2025-003712,2025-07-13,154,,4140.5,Check,AR00003712,2025-07-13,97
3713,CR-2025-003713,2025-07-13,155,,6271.9,Credit Card,AR00003713,2025-07-13,115
3714,CR-2025-003714,2025-07-14,156,,30425.91,Wire Transfer,AR00003714,2025-07-15,97
3715,CR-2025-003715,2025-07-11,158,,6620.76,ACH,AR00003715,2025-07-13,115
3716,CR-2025-003716,2025-07-13,159,,14253.79,ACH,AR00003716,2025-07-14,11
3717,CR-2025-003717,2025-07-17,160,,4491.05,Credit Card,AR00003717,2025-07-19,97
3718,CR-2025-003718,2025-07-20,161,,53583.84,ACH,AR00003718,2025-07-22,11
3719,CR-2025-003719,2025-07-14,162,,5732.99,Check,AR00003719,2025-07-14,11
3720,CR-2025-003720,2025-07-14,163,,941.17,Wire Transfer,AR00003720,2025-07-14,11
3721,CR-2025-003721,2025-07-04,164,,0.21,Credit Card,AR00003721,2025-07-05,115
3722,CR-2025-003722,2025-07-18,165,8951.0,1388.91,Wire Transfer,AR00003722,2025-07-19,11
3723,CR-2025-003723,2025-07-11,166,,23526.86,ACH,AR00003723,2025-07-13,11
3724,CR-2025-003724,2025-07-13,167,,729.11,Credit Card,AR00003724,2025-07-14,115
3725,CR-2025-003725,2025-07-19,168,9459.0,3693.08,Credit Card,AR00003725,2025-07-20,11
3726,CR-2025-003726,2025-07-13,169,,50766.99,Check,AR00003726,2025-07-14,115
3727,CR-2025-003727,2025-07-10,170,,404.35,Check,AR00003727,2025-07-11,97
3728,CR-2025-003728,2025-07-14,171,,2280.76,Credit Card,AR00003728,2025-07-16,115
3729,CR-2025-003729,2025-07-06,172,,452.15,ACH,AR00003729,2025-07-08,97
3730,CR-2025-003730,2025-07-19,173,,39668.26,Credit Card,AR00003730,2025-07-19,97
3731,CR-2025-003731,2025-07-18,174,,18107.43,Check,AR00003731,2025-07-18,11
3732,CR-2025-003732,2025-07-14,175,8577.0,684.37,Wire Transfer,AR00003732,2025-07-14,97
3733,CR-2025-003733,2025-07-19,176,,12915.36,Credit Card,AR00003733,2025-07-21,97
3734,CR-2025-003734,2025-07-10,177,,19261.88,Wire Transfer,AR00003734,2025-07-10,97
3735,CR-2025-003735,2025-07-10,178,,319.9,ACH,AR00003735,2025-07-10,115
3736,CR-2025-003736,2025-07-12,179,,55624.82,ACH,AR00003736,2025-07-13,11
3737,CR-2025-003737,2025-07-03,180,,4489.0,Check,AR00003737,2025-07-03,11
3738,CR-2025-003738,2025-07-12,181,,7223.84,Credit Card,AR00003738,2025-07-14,97
3739,CR-2025-003739,2025-07-14,182,,14332.84,Wire Transfer,AR00003739,2025-07-14,97
3740,CR-2025-003740,2025-07-12,183,,2943.12,Wire Transfer,AR00003740,2025-07-13,97
3741,CR-2025-003741,2025-07-10,184,,7185.7,Wire Transfer,AR00003741,2025-07-10,97
3742,CR-2025-003742,2025-07-10,185,8787.0,2024.84,Check,AR00003742,2025-07-10,97
3743,CR-2025-003743,2025-07-12,186,8920.0,6417.84,Wire Transfer,AR00003743,2025-07-12,11
3744,CR-2025-003744,2025-07-11,187,,20247.14,Check,AR00003744,2025-07-11,97
3745,CR-2025-003745,2025-07-10,188,,35023.86,Check,AR00003745,2025-07-12,115
3746,CR-2025-003746,2025-07-06,189,,12992.19,Check,AR00003746,2025-07-08,97
3747,CR-2025-003747,2025-07-11,190,,4591.54,Credit Card,AR00003747,2025-07-12,97
3748,CR-2025-003748,2025-07-14,191,,10957.74,Check,AR00003748,2025-07-15,115
3749,CR-2025-003749,2025-07-13,192,,39508.49,ACH,AR00003749,2025-07-13,97
3750,CR-2025-003750,2025-07-17,193,,31770.53,Check,AR00003750,2025-07-19,97
3751,CR-2025-003751,2025-07-13,194,,36598.02,Check,AR00003751,2025-07-15,115
3752,CR-2025-003752,2025-07-13,195,,25923.49,Check,AR00003752,2025-07-13,11
3753,CR-2025-003753,2025-07-12,196,,6891.93,Check,AR00003753,2025-07-13,11
3754,CR-2025-003754,2025-07-10,197,,1310.3,ACH,AR00003754,2025-07-12,115
3755,CR-2025-003755,2025-07-12,198,,19724.84,Credit Card,AR00003755,2025-07-14,97
3756,CR-2025-003756,2025-07-11,199,,26984.67,ACH,AR00003756,2025-07-11,115
3757,CR-2025-003757,2025-07-09,200,,8051.45,ACH,AR00003757,2025-07-11,97
3758,CR-2025-003758,2025-07-09,201,,1461.85,ACH,AR00003758,2025-07-09,11
3759,CR-2025-003759,2025-07-11,202,,49337.49,Wire Transfer,AR00003759,2025-07-13,97
3760,CR-2025-003760,2025-07-09,203,8966.0,565.63,Credit Card,AR00003760,2025-07-10,11
3761,CR-2025-003761,2025-07-10,204,,7287.66,Credit Card,AR00003761,2025-07-12,115
3762,CR-2025-003762,2025-07-11,205,,37747.77,ACH,AR00003762,2025-07-11,11
3763,CR-2025-003763,2025-07-14,206,,6151.11,Check,AR00003763,2025-07-14,115
3764,CR-2025-003764,2025-07-11,207,,1334.71,ACH,AR00003764,2025-07-11,11
3765,CR-2025-003765,2025-07-20,208,,54711.23,Wire Transfer,AR00003765,2025-07-20,115
3766,CR-2025-003766,2025-07-12,209,,26115.06,Check,AR00003766,2025-07-12,11
3767,CR-2025-003767,2025-07-11,210,,9849.89,Wire Transfer,AR00003767,2025-07-11,97
3768,CR-2025-003768,2025-07-16,211,,15621.65,ACH,AR00003768,2025-07-17,115
3769,CR-2025-003769,2025-08-20,55,,2424.42,Credit Card,DEP00003769,2025-08-20,115
3770,CR-2025-003770,2025-08-29,202,9958.0,1347.14,Credit Card,DEP00003770,2025-08-29,11
3771,CR-2025-003771,2025-08-21,158,,2847.98,Credit Card,DEP00003771,2025-08-21,11
3772,CR-2025-003772,2025-08-12,1,,59328.77,ACH,AR00003772,2025-08-14,115
3773,CR-2025-003773,2025-08-10,2,,145.57,Wire Transfer,AR00003773,2025-08-11,97
3774,CR-2025-003774,2025-08-13,3,,3226.92,Credit Card,AR00003774,2025-08-14,11
3775,CR-2025-003775,2025-08-12,4,,16599.65,Credit Card,AR00003775,2025-08-12,115
3776,CR-2025-003776,2025-08-13,5,,2362.22,Wire Transfer,AR00003776,2025-08-14,97
3777,CR-2025-003777,2025-08-13,6,,30986.2,Credit Card,AR00003777,2025-08-14,97
3778,CR-2025-003778,2025-08-13,7,,9272.2,Check,AR00003778,2025-08-14,115
3779,CR-2025-003779,2025-08-12,8,,7212.1,ACH,AR00003779,2025-08-13,97
3780,CR-2025-003780,2025-08-09,9,,1378.07,Check,AR00003780,2025-08-10,115
3781,CR-2025-003781,2025-08-14,10,,8689.97,Credit Card,AR00003781,2025-08-14,115
3782,CR-2025-003782,2025-08-12,11,9906.0,420.12,Credit Card,AR00003782,2025-08-13,11
3783,CR-2025-003783,2025-08-10,12,,9845.18,Check,AR00003783,2025-08-12,11
3784,CR-2025-003784,2025-08-20,13,,24559.44,Wire Transfer,AR00003784,2025-08-22,115
3785,CR-2025-003785,2025-08-13,14,,3064.09,Credit Card,AR00003785,2025-08-15,115
3786,CR-2025-003786,2025-08-18,15,,18955.33,ACH,AR00003786,2025-08-19,97
3787,CR-2025-003787,2025-08-06,16,,1473.51,Check,AR00003787,2025-08-08,11
3788,CR-2025-003788,2025-08-04,17,,174.78,Check,AR00003788,2025-08-06,115
3789,CR-2025-003789,2025-08-20,18,,19698.96,Check,AR00003789,2025-08-22,97
3790,CR-2025-003790,2025-08-12,19,,18637.53,Check,AR00003790,2025-08-12,97
3791,CR-2025-003791,2025-08-10,20,,39768.31,ACH,AR00003791,2025-08-10,11
3792,CR-2025-003792,2025-08-16,21,,14022.42,ACH,AR00003792,2025-08-17,97
3793,CR-2025-003793,2025-08-13,22,,2366.67,ACH,AR00003793,2025-08-15,97
3794,CR-2025-003794,2025-08-13,23,,21386.24,Check,AR00003794,2025-08-15,11
3795,CR-2025-003795,2025-08-10,24,,18744.91,Check,AR00003795,2025-08-10,11
3796,CR-2025-003796,2025-08-12,25,9331.0,370.26,Credit Card,AR00003796,2025-08-12,97
3797,CR-2025-003797,2025-08-10,26,,4039.01,ACH,AR00003797,2025-08-11,115
3798,CR-2025-003798,2025-08-14,27,,4964.72,Check,AR00003798,2025-08-15,97
3799,CR-2025-003799,2025-08-19,28,,4822.85,Check,AR00003799,2025-08-21,97
3800,CR-2025-003800,2025-08-13,29,,16610.14,Wire Transfer,AR00003800,2025-08-15,115
3801,CR-2025-003801,2025-08-06,30,,4208.37,Credit Card,AR00003801,2025-08-08,11
3802,CR-2025-003802,2025-08-14,31,,8461.65,ACH,AR00003802,2025-08-16,97
3803,CR-2025-003803,2025-08-14,32,,4772.32,Check,AR00003803,2025-08-15,97
3804,CR-2025-003804,2025-08-06,33,,0.03,Wire Transfer,AR00003804,2025-08-07,115
3805,CR-2025-003805,2025-08-14,34,,14271.07,Wire Transfer,AR00003805,2025-08-16,97
3806,CR-2025-003806,2025-08-13,36,,774.99,ACH,AR00003806,2025-08-15,115
3807,CR-2025-003807,2025-08-12,37,,40777.42,Wire Transfer,AR00003807,2025-08-13,11
3808,CR-2025-003808,2025-08-13,38,,8348.61,Wire Transfer,AR00003808,2025-08-14,11
3809,CR-2025-003809,2025-08-10,39,,9459.49,Wire Transfer,AR00003809,2025-08-11,97
3810,CR-2025-003810,2025-08-12,40,9860.0,133.08,Check,AR00003810,2025-08-13,115
3811,CR-2025-003811,2025-08-06,41,,542.16,Check,AR00003811,2025-08-06,11
3812,CR-2025-003812,2025-08-13,42,,5466.04,ACH,AR00003812,2025-08-13,97
3813,CR-2025-003813,2025-08-12,43,9687.0,216.77,Credit Card,AR00003813,2025-08-13,11
3814,CR-2025-003814,2025-08-11,44,,26594.12,ACH,AR00003814,2025-08-12,115
3815,CR-2025-003815,2025-08-11,45,,3287.86,ACH,AR00003815,2025-08-12,11
3816,CR-2025-003816,2025-08-03,46,8194.0,1.02,Wire Transfer,AR00003816,2025-08-04,115
3817,CR-2025-003817,2025-08-10,47,,482.59,Wire Transfer,AR00003817,2025-08-12,11
3818,CR-2025-003818,2025-08-07,48,,855.32,ACH,AR00003818,2025-08-07,97
3819,CR-2025-003819,2025-08-14,49,,3062.95,Credit Card,AR00003819,2025-08-16,115
3820,CR-2025-003820,2025-08-16,50,,1718.13,Credit Card,AR00003820,2025-08-17,97
3821,CR-2025-003821,2025-08-14,51,,26637.14,Check,AR00003821,2025-08-15,97
3822,CR-2025-003822,2025-08-17,52,,9823.04,Credit Card,AR00003822,2025-08-17,11
3823,CR-2025-003823,2025-08-05,53,8778.0,4.63,Wire Transfer,AR00003823,2025-08-07,11
3824,CR-2025-003824,2025-08-16,54,,9276.64,Wire Transfer,AR00003824,2025-08-17,115
3825,CR-2025-003825,2025-08-17,55,,8410.57,Credit Card,AR00003825,2025-08-19,11
3826,CR-2025-003826,2025-08-03,56,,0.24,Credit Card,AR00003826,2025-08-05,11
3827,CR-2025-003827,2025-08-05,57,,377.44,Check,AR00003827,2025-08-07,97
3828,CR-2025-003828,2025-08-05,58,,377.28,Check,AR00003828,2025-08-05,97
3829,CR-2025-003829,2025-08-14,59,,1960.17,Wire Transfer,AR00003829,2025-08-16,115
3830,CR-2025-003830,2025-08-13,60,,5994.55,Wire Transfer,AR00003830,2025-08-13,97
3831,CR-2025-003831,2025-08-12,61,,11639.46,Check,AR00003831,2025-08-12,97
3832,CR-2025-003832,2025-08-13,62,,10819.2,Wire Transfer,AR00003832,2025-08-15,11
3833,CR-2025-003833,2025-08-16,63,,9493.14,ACH,AR00003833,2025-08-16,97
3834,CR-2025-003834,2025-08-10,64,,1331.02,ACH,AR00003834,2025-08-11,11
3835,CR-2025-003835,2025-08-17,65,,18745.8,ACH,AR00003835,2025-08-19,115
3836,CR-2025-003836,2025-08-03,66,,0.92,Wire Transfer,AR00003836,2025-08-05,97
3837,CR-2025-003837,2025-08-08,67,,225.92,Wire Transfer,AR00003837,2025-08-08,97
3838,CR-2025-003838,2025-08-11,68,,17914.58,ACH,AR00003838,2025-08-12,11
3839,CR-2025-003839,2025-08-13,69,,9209.38,ACH,AR00003839,2025-08-13,11
3840,CR-2025-003840,2025-08-12,70,,771.17,Check,AR00003840,2025-08-12,11
3841,CR-2025-003841,2025-08-17,71,,21097.65,Wire Transfer,AR00003841,2025-08-17,11
3842,CR-2025-003842,2025-08-11,72,,6006.9,Wire Transfer,AR00003842,2025-08-13,115
3843,CR-2025-003843,2025-08-13,73,,32046.81,ACH,AR00003843,2025-08-13,11
3844,CR-2025-003844,2025-08-13,74,,16511.52,Check,AR00003844,2025-08-13,97
3845,CR-2025-003845,2025-08-13,75,,9185.12,Check,AR00003845,2025-08-13,11
3846,CR-2025-003846,2025-08-07,76,,34.97,Check,AR00003846,2025-08-07,97
3847,CR-2025-003847,2025-08-05,77,,270.22,Check,AR00003847,2025-08-06,115
3848,CR-2025-003848,2025-08-19,78,,52820.67,Wire Transfer,AR00003848,2025-08-21,115
3849,CR-2025-003849,2025-08-11,79,,8138.91,Wire Transfer,AR00003849,2025-08-12,11
3850,CR-2025-003850,2025-08-14,80,,16694.9,Credit Card,AR00003850,2025-08-16,11
3851,CR-2025-003851,2025-08-11,81,,32843.19,Credit Card,AR00003851,2025-08-12,11
3852,CR-2025-003852,2025-08-20,82,,7729.17,Check,AR00003852,2025-08-21,97
3853,CR-2025-003853,2025-08-11,83,,17015.69,Check,AR00003853,2025-08-12,115
3854,CR-2025-003854,2025-08-13,84,,16079.35,Wire Transfer,AR00003854,2025-08-15,115
3855,CR-2025-003855,2025-08-13,85,,4140.29,Credit Card,AR00003855,2025-08-14,97
3856,CR-2025-003856,2025-08-12,86,,35463.62,Check,AR00003856,2025-08-13,115
3857,CR-2025-003857,2025-08-18,87,,30270.73,ACH,AR00003857,2025-08-18,115
3858,CR-2025-003858,2025-08-16,88,,8665.78,Check,AR00003858,2025-08-16,97
3859,CR-2025-003859,2025-08-10,89,,821.91,Check,AR00003859,2025-08-10,97
3860,CR-2025-003860,2025-08-09,90,,20773.03,ACH,AR00003860,2025-08-09,97
3861,CR-2025-003861,2025-08-06,91,,223.59,Check,AR00003861,2025-08-08,97
3862,CR-2025-003862,2025-08-11,92,,18025.98,ACH,AR00003862,2025-08-11,97
3863,CR-2025-003863,2025-08-17,93,,2500.78,Check,AR00003863,2025-08-17,115
3864,CR-2025-003864,2025-08-08,94,,40.94,Check,AR00003864,2025-08-08,97
3865,CR-2025-003865,2025-08-16,95,,17724.34,Credit Card,AR00003865,2025-08-16,115
3866,CR-2025-003866,2025-08-14,96,,7041.5,Credit Card,AR00003866,2025-08-16,115
3867,CR-2025-003867,2025-08-16,97,,2004.14,ACH,AR00003867,2025-08-18,97
3868,CR-2025-003868,2025-08-09,98,,10911.11,Credit Card,AR00003868,2025-08-10,97
3869,CR-2025-003869,2025-08-11,99,,8492.17,Credit Card,AR00003869,2025-08-11,115
3870,CR-2025-003870,2025-08-11,100,,11238.17,Check,AR00003870,2025-08-12,115
3871,CR-2025-003871,2025-08-13,101,,3474.19,Wire Transfer,AR00003871,2025-08-14,11
3872,CR-2025-003872,2025-08-14,102,,5538.47,Check,AR00003872,2025-08-14,97
3873,CR-2025-003873,2025-08-14,103,,3849.36,Check,AR00003873,2025-08-16,97
3874,CR-2025-003874,2025-08-18,104,,18492.16,Wire Transfer,AR00003874,2025-08-18,115
3875,CR-2025-003875,2025-08-10,105,,8948.43,Wire Transfer,AR00003875,2025-08-10,11
3876,CR-2025-003876,2025-08-06,106,,5115.37,ACH,AR00003876,2025-08-08,97
